broken_target,instances,best_destination,best_score,best_jaccard,best_sequence,second_score,margin,confidence,example_source_1,example_anchor_1,example_source_2,example_anchor_2
https://defiliban.io/remixpoint-buys-20-3-btc-total-bitcoin-holdings-rise-to-1491-btc/,1,https://defiliban.io/remixpoint-buys-20-3-btc-total-bitcoin-holdings-1491/,0.897,0.818,0.897,0.779,0.118,high,https://defiliban.io/bitcoin-altcoin-correlation-lowest-since-july-2025/,Remixpoint continuing to accumulate Bitcoin,,
https://defiliban.io/strategy-ceo-phong-le-morgan-stanley-msbt-etf-bitcoin/,1,https://defiliban.io/strategy-ceo-phong-le-morgan-stanley-msbt-massive-bitcoin-bet/,0.895,0.727,0.895,0.643,0.252,high,https://defiliban.io/spot-bitcoin-etfs-52-1-million-net-outflow-march-20/,decision to offer Bitcoin ETF exposure through its MSBT product,,
https://defiliban.io/whale-deposits-300-btc-binance-two-years-inactivity/,1,https://defiliban.io/whale-deposits-300-btc-to-binance-after-two-years-of-inactivity/,0.895,0.727,0.895,0.587,0.308,high,https://defiliban.io/bitcoin-bear-markets-q4-2025-q1-2026-echo-2022/,a whale recently deposited 300 BTC to Binance after two years of dormancy,,
https://defiliban.io/us-spot-bitcoin-etfs-add-186m-in-inflows-on-april-15/,1,https://defiliban.io/us-spot-bitcoin-etfs-186m-inflows-april-15/,0.894,0.727,0.894,0.707,0.187,high,https://defiliban.io/cz-why-i-decided-to-go-to-the-us-to-plead-guilty/,U.S. Spot Bitcoin ETFs Add $186M in Inflows on April 15,,
https://defiliban.io/us-bitcoin-spot-etfs-see-202m-net-inflow-march-16/,1,https://defiliban.io/us-bitcoin-spot-etfs-202-million-net-inflow-march-16/,0.891,0.667,0.891,0.778,0.113,high,https://defiliban.io/500m-usdt-transferred-tether-treasury-binance/,US Bitcoin spot ETF inflows,,
https://defiliban.io/machi-eth-btc-longs-fresh-risk-appetite/,1,https://defiliban.io/machi-eth-btc-longs-leverage-risk-appetite/,0.889,0.75,0.889,0,0.889,high,https://defiliban.io/0x58bro-shorts-under-pressure-ena-ltc-bnb-btc-eth-hype/,Machi’s ETH and BTC longs,,
https://defiliban.io/mellow-protocol-tvl-hits-300m-liquid-restaking-airdrop-buzz/,1,https://defiliban.io/mellow-protocol-tvl-surges-300m-liquid-restaking-airdrop/,0.887,0.7,0.887,0,0.887,high,https://defiliban.io/bitcoin-etf-outflows-171-million-ethereum-etf-inflows-march-26/,broader DeFi and protocol ecosystem,,
https://defiliban.io/cbc-canada-crypto-atm-ban-scams/,1,https://defiliban.io/cbc-reports-canada-crypto-atm-ban-scams/,0.886,0.857,0.886,0,0.886,high,https://defiliban.io/commons-bridge-hack-syndicate-report/,efforts by regulators to address crypto security gaps,,
https://defiliban.io/wallet-possibly-linked-ethereum-foundation-moves-1744-eth-kraken/,1,https://defiliban.io/wallet-possibly-linked-to-ethereum-foundation-transfers-1744-eth-to-kraken/,0.884,0.727,0.884,0.551,0.333,high,https://defiliban.io/cryptoslate-dormant-ethereum-wallets-drained-800k-loss/,"wallet possibly linked to the Ethereum Foundation moving 1,744 ETH to Kraken",,
https://defiliban.io/vietnam-eyes-ban-overseas-crypto-platforms-reuters-report/,1,https://defiliban.io/vietnam-ban-overseas-crypto-platforms-reuters/,0.882,0.75,0.882,0,0.882,high,https://defiliban.io/500m-usdt-transferred-tether-treasury-binance/,Vietnam’s scrutiny of overseas crypto platforms,,
https://defiliban.io/machi-eth-btc-longs-risk-appetite/,1,https://defiliban.io/machi-eth-btc-longs-leverage-risk-appetite/,0.88,0.857,0.88,0,0.88,high,https://defiliban.io/ethereum-whale-long-exit-verification-gap/,whale long entries,,
https://defiliban.io/bitcoin-longs-bitfinex-2-year-high/,1,https://defiliban.io/bitcoin-longs-bitfinex-2023-high/,0.879,0.571,0.879,0.59,0.289,high,https://defiliban.io/bitcoin-falls-below-65000-190-million-crypto-liquidations/,building long positions on platforms like Bitfinex,,
https://defiliban.io/babylon-foundation-3m-usdt-deposit-aave/,1,https://defiliban.io/babylon-foundation-plans-3m-usdt-deposit-into-aave/,0.876,0.75,0.876,0.559,0.317,high,https://defiliban.io/strategy-bought-3273-btc-for-255-million-total-holdings-818334-btc/,DeFi integrations,,
https://defiliban.io/bitcoin-80k-odds-beat-60k-on-polymarket-in-march/,1,https://defiliban.io/bitcoin-80k-odds-top-60k-polymarket-march/,0.876,0.6,0.876,0,0.876,high,https://defiliban.io/roboforce-52m-funding-physical-ai/,Bitcoin price odds on Polymarket,,
https://defiliban.io/bitcoin-falls-below-65000-190-million-liquidated/,1,https://defiliban.io/bitcoin-falls-below-65000-190-million-crypto-liquidations/,0.876,0.667,0.876,0,0.876,high,https://defiliban.io/dubai-crypto-derivatives-rules/,"Bitcoin’s sharp drop below $65,000 that liquidated $190 million in minutes",,
https://defiliban.io/bitcoin-logo-and-metplanet-on-the-las-vegas-sphere/,1,https://defiliban.io/bitcoin-logo-metplanet-las-vegas-sphere/,0.876,0.667,0.876,0,0.876,high,https://defiliban.io/bybit-lists-googl-futures/,Bitcoin branding reaching the Las Vegas Sphere,,
https://defiliban.io/first-ever-bitcoin-rubiks-cube-official-launch-what-to-know/,1,https://defiliban.io/first-ever-bitcoin-rubiks-cube-official-launch/,0.876,0.7,0.876,0,0.876,high,https://defiliban.io/btc-shorts-win-0x2fc3-closes-long-loss-flips-short/,First-Ever Bitcoin Rubik’s Cube Official Launch: What to Know,,
https://defiliban.io/solana-foundation-announces-security-audit-system-for-protocols/,1,https://defiliban.io/solana-foundation-security-audit-system-protocols/,0.875,0.75,0.875,0,0.875,high,https://defiliban.io/binance-spot-price-range-execution-rule-abnormal-order-execution/,Solana Foundation’s security audit system for protocols,,
https://defiliban.io/bitcoin-short-liquidations-hit-132m-in-24-hours/,1,https://defiliban.io/bitcoin-short-liquidations-reach-132-million-in-24-hours/,0.874,0.545,0.874,0.734,0.14,high,https://defiliban.io/gsr-announces-first-etf-beso-actively-managed-crypto-fund/,volatility can trigger hundreds of millions in liquidations within hours,,
https://defiliban.io/bullishs-4-2b-transfer-agent-deal-powers-tokenization/,1,https://defiliban.io/bullish-4-2b-transfer-agent-deal-tokenization-push/,0.874,0.6,0.874,0,0.874,high,https://defiliban.io/kraken-moneygram-crypto-cash-out-100-countries/,Bullish’s $4.2 billion transfer agent deal,,
https://defiliban.io/standard-chartereds-sc-ventures-takes-strategic-stake-in-gsr/,1,https://defiliban.io/standard-chartered-sc-ventures-gsr-strategic-stake/,0.873,0.6,0.873,0,0.873,high,https://defiliban.io/bullish-4-2b-transfer-agent-deal-tokenization-push/,traditional financial institutions have been taking strategic stakes,,
https://defiliban.io/corporate-bitcoin-purchases-hit-record-50351-btc-in-q1/,1,https://defiliban.io/corporate-bitcoin-purchases-record-q1-50351-btc/,0.871,0.778,0.871,0,0.871,high,https://defiliban.io/cynthia-lummis-urges-immediate-passage-of-the-clarity-act/,record-setting corporate BTC purchases in Q1,,
https://defiliban.io/bitcoin-clears-59k-72k-supply-zone-conviction-next-test/,1,https://defiliban.io/bitcoin-clears-59k-72k-supply-zone-conviction-pending/,0.87,0.7,0.87,0,0.87,high,https://defiliban.io/fed-rate-cuts-inflation-crypto-liquidity/,supply-side conviction,,
https://defiliban.io/dubai-crypto-exchange-derivatives-rules/,1,https://defiliban.io/dubai-crypto-derivatives-rules/,0.87,0.8,0.87,0,0.87,high,https://defiliban.io/bitcoin-46-percent-below-ath-cycle-bottom-analysis/,regulatory frameworks for derivatives,,
https://defiliban.io/fed-rate-cuts-inflation-crypto-liquidity-stays-tight/,1,https://defiliban.io/fed-rate-cuts-inflation-crypto-liquidity/,0.87,0.75,0.87,0,0.87,high,https://defiliban.io/top-5-crypto-news-last-24-hours-mastercard-kraken/,Fed rate cuts and inflation,,
https://defiliban.io/oranjebtc-obtc3-bitcoin-collateralized-debt/,1,https://defiliban.io/oranjebtc-obtc3-approves-42m-bitcoin-collateralized-debt/,0.869,0.714,0.869,0,0.869,high,https://defiliban.io/taiwan-lawmaker-bitcoin-reserve-foreign-exchange-reserves/,Bitcoin-collateralized financial instruments,,
https://defiliban.io/bitcoin-crashes-under-69000-trump-iran-threat-strait-hormuz-fears/,1,https://defiliban.io/bitcoin-crashes-under-69000-trump-iran-strait-of-hormuz/,0.867,0.727,0.867,0.571,0.295,high,https://defiliban.io/machi-5250-eth-long-liquidated-market-drop/,"Bitcoin’s sudden crash below $69,000",,
https://defiliban.io/bitcoin-etfs-52-1m-net-outflow-march-20/,1,https://defiliban.io/spot-bitcoin-etfs-52-1-million-net-outflow-march-20/,0.867,0.636,0.867,0.727,0.139,high,https://defiliban.io/hong-kong-police-crypto-scam-66-year-old-retiree/,institutional products like Bitcoin ETFs,,
https://defiliban.io/privacy-bitcoin-ai-bitcoin-2026/,1,https://defiliban.io/privacy-bitcoin-or-ai-bitcoin/,0.867,0.6,0.867,0,0.867,high,https://defiliban.io/crypto-creators-influencers-partner-with-defiliban/,Bitcoin-focused content verticals,,
https://defiliban.io/machis-5250-eth-long-liquidated-as-market-drops-sharply/,1,https://defiliban.io/machi-5250-eth-long-liquidated-market-drop/,0.866,0.455,0.866,0.619,0.247,high,https://defiliban.io/ethereum-whale-buys-another-1979-eth-4-14m/,"saw a 5,250 ETH leveraged long position liquidated",,
https://defiliban.io/us-bitcoin-spot-etfs-see-202m-net-inflow-on-march-16/,1,https://defiliban.io/us-bitcoin-spot-etfs-202-million-net-inflow-march-16/,0.865,0.615,0.865,0.733,0.133,high,https://defiliban.io/kevin-cramer-bitcoin-crypto-market-structure-legislation-before-easter/,U.S. spot Bitcoin ETF flow data,,
https://defiliban.io/bitcoin-ethereum-etf-flows-mar-27-outflow-update/,1,https://defiliban.io/bitcoin-ethereum-etf-flows-mar-18-update/,0.864,0.667,0.864,0.815,0.049,high,https://defiliban.io/morgan-stanley-bitcoin-etf-14bps-cheapest-spot/,Bitcoin ETF flows,,
https://defiliban.io/morgan-stanley-bitcoin-etf-cheapest/,1,https://defiliban.io/morgan-stanley-bitcoin-etf-14bps-cheapest-spot/,0.864,0.714,0.864,0.788,0.076,high,https://defiliban.io/coinbase-better-mortgage-crypto/,Morgan Stanley’s recent entry into the Bitcoin ETF market,,
https://defiliban.io/spot-bitcoin-etf-records-net-outflow-march-24-2026/,1,https://defiliban.io/spot-bitcoin-etf-outflow-march-24-2026/,0.864,0.778,0.864,0.844,0.019,high,https://defiliban.io/morgan-stanley-msbt-bitcoin-etf/,shifts in ETF flow patterns,,
https://defiliban.io/bitcoin-etf-flows-today-what-the-latest-us-spot-btc-data-shows/,1,https://defiliban.io/bitcoin-etf-flows-today-latest-us-spot-btc-data/,0.862,0.75,0.862,0.661,0.202,high,https://defiliban.io/bitcoin-80k-odds-top-60k-polymarket-march/,spot Bitcoin ETF flow data,,
https://defiliban.io/bhutan-sold-70-of-its-bitcoin-holdings-in-18-months/,1,https://defiliban.io/bhutan-sold-70-percent-bitcoin-holdings-18-months/,0.86,0.636,0.86,0.622,0.238,high,https://defiliban.io/bitcoin-urpd-60k-70k-band/,Bhutan Sold 70% of Its Bitcoin Holdings in 18 Months,,
https://defiliban.io/taiwan-lawmaker-bitcoin-reserve-fx-reserves/,1,https://defiliban.io/taiwan-lawmaker-bitcoin-reserve-foreign-exchange-reserves/,0.86,0.625,0.86,0,0.86,high,https://defiliban.io/sec-chair-crypto-legal-framework-struggles-to-keep-pace/,national digital asset strategies,,
https://defiliban.io/hong-kong-police-crypto-scam-retiree/,1,https://defiliban.io/hong-kong-police-crypto-scam-66-year-old-retiree/,0.857,0.667,0.857,0.676,0.181,high,https://defiliban.io/bitcoin-crashes-under-69000-trump-iran-strait-of-hormuz/,recent wave of fraud-related crypto headlines,,
https://defiliban.io/michael-saylor-hints-another-bitcoin-buy-huge-orange-dot/,1,https://defiliban.io/michael-saylor-hints-buying-more-bitcoin-huge-orange-dot/,0.857,0.636,0.857,0.645,0.212,high,https://defiliban.io/whale-btc-40x-long-liquidated/,major Bitcoin whale move,,
https://defiliban.io/morgan-stanley-bitcoin-etf-cheapest-spot-bitcoin-etf/,1,https://defiliban.io/morgan-stanley-bitcoin-etf-14bps-cheapest-spot/,0.857,0.857,0.816,0.743,0.114,high,https://defiliban.io/bitcoin-fear-greed-index-defi/,Morgan Stanley Bitcoin ETF with its competitive 14-basis-point fee,,
https://defiliban.io/south-africa-draft-crypto-capital-control-regulations-treasury-proposal/,1,https://defiliban.io/south-africa-draft-crypto-capital-control-regulations/,0.855,0.778,0.855,0,0.855,high,https://defiliban.io/graniteshares-xrp-etf-nasdaq-3x-leverage/,evolving crypto regulatory frameworks,,
https://defiliban.io/drift-plans-relaunch-exchange-may-june/,1,https://defiliban.io/drift-plans-to-relaunch-its-exchange-in-may-or-june/,0.854,0.6,0.854,0,0.854,high,https://defiliban.io/solana-foundation-lending-usdt-to-aave-recovery-effort/,Drift also planning to relaunch operations,,
https://defiliban.io/token-launch-failure-rates-21shares-ethcc/,1,https://defiliban.io/token-launch-failure-rates-record-levels-21shares-ethcc/,0.854,0.75,0.854,0,0.854,high,https://defiliban.io/bitcoin-46-percent-below-ath-cycle-bottom-analysis/,shifting token market structures,,
https://defiliban.io/digital-asset-investment-inflows-slow-230m-fed-hawkish-pause-crypto/,1,https://defiliban.io/digital-asset-investment-inflows-230-million-fed-hawkish-pause/,0.853,0.583,0.853,0,0.853,high,https://defiliban.io/blockchain-katana-kat-acquires-idex-launches-perpetual-contracts-polygon/,institutional flows into digital assets,,
https://defiliban.io/canadian-fintech-delphx-capital-markets-delx-crypto-treasury-plans/,1,https://defiliban.io/delphx-capital-markets-delx-crypto-treasury-plans/,0.852,0.778,0.852,0,0.852,high,https://defiliban.io/bitcoin-halving-700-days-cycle-bottom/,firms like Delphx Capital Markets,,
https://defiliban.io/iran-strait-of-hormuz-fee-oil-crypto-markets/,1,https://defiliban.io/iran-2-million-strait-of-hormuz-fee-crypto-markets/,0.851,0.7,0.851,0,0.851,high,https://defiliban.io/whale-0x049b-20x-long-eth-btc-40-million/,geopolitical developments affecting energy and crypto markets,,
https://defiliban.io/can-you-predict-bitcoins-weekly-close-join-the-btc-forecast-challenge/,1,https://defiliban.io/predict-bitcoin-weekly-close-btc-forecast-challenge/,0.85,0.5,0.85,0,0.85,high,https://defiliban.io/qcp-capital-us-iran-talks-collapse-oil-100-btc-risk-off/,Bitcoin’s weekly close,,
https://defiliban.io/bitmine-stakes-61232-eth-worth-142m-holdings-reach-3-39m-eth/,1,https://defiliban.io/bitmine-stakes-61232-eth-worth-142-million-holdings-3395869-eth/,0.846,0.462,0.846,0.539,0.306,high,https://defiliban.io/bitcoin-short-liquidations-reach-132-million-in-24-hours/,"Bitmine’s recent staking of 61,232 ETH worth $142 million",,
https://defiliban.io/hong-kong-stablecoin-licenses-paul-chan-says-first-two-are-just-the-beginning/,1,https://defiliban.io/paul-chan-hong-kong-first-two-stablecoin-licenses-just-the-beginning/,0.846,0.846,0.662,0.561,0.285,high,https://defiliban.io/blockchain-capital-plans-to-raise-700-million-for-two-new-funds/,Hong Kong’s new stablecoin licensing regime,,
https://defiliban.io/new-wallet-0x8315-withdraws-10899-eth-23-5m-from-binance/,1,https://defiliban.io/wallet-0x8315-withdraws-10899-eth-binance/,0.845,0.6,0.845,0.667,0.179,high,https://defiliban.io/iran-2-million-strait-of-hormuz-fee-crypto-markets/,large capital movements out of centralized exchanges,,
https://defiliban.io/us-bitcoin-spot-etfs-log-167m-net-inflow-on-march-23-sosovalue-data/,1,https://defiliban.io/us-bitcoin-spot-etf-net-inflow-march-23-sosovalue/,0.845,0.571,0.845,0.689,0.156,high,https://defiliban.io/iran-2-million-strait-of-hormuz-fee-crypto-markets/,US Bitcoin spot ETFs logged $167 million in net inflows on March 23,,
https://defiliban.io/printr-launches-v2-with-five-fee-distribution-models/,1,https://defiliban.io/printr-v2-five-fee-distribution-models/,0.844,0.75,0.844,0,0.844,high,https://defiliban.io/ethgas-3-billion-eth-validator-liquidity/,Printr Launches V2 With Five Fee Distribution Models,,
https://defiliban.io/bitcoin-clears-59k-72k-supply-zone-conviction-faces-next-test/,1,https://defiliban.io/bitcoin-clears-59k-72k-supply-zone-conviction-pending/,0.842,0.636,0.842,0,0.842,high,https://defiliban.io/sec-chair-bitcoin-mining-rewards-not-securities-washington-dc/,Bitcoin has tested key supply zones,,
https://defiliban.io/bitcoin-crashes-under-69000-trump-iran-threat/,1,https://defiliban.io/bitcoin-crashes-under-69000-trump-iran-strait-of-hormuz/,0.84,0.6,0.84,0.706,0.134,high,https://defiliban.io/resolvlabs-usr-suspected-exploit-stablecoin-risk/,speed at which crypto markets react to unverified claims,,
https://defiliban.io/balancer-exploiter-wallet-swaps-21000-eth-617-43-btc/,1,https://defiliban.io/balancer-exploiter-wallet-swaps-21000-eth-for-617-43-btc-over-three-days/,0.839,0.692,0.839,0,0.839,high,https://defiliban.io/wallet-0x527-withdraws-219342-link-from-binance-raising-holdings-to-784954-link/,large wallet movements involving ETH and BTC swaps,,
https://defiliban.io/cbc-reports-canada-plans-crypto-atm-ban-to-fight-scams/,1,https://defiliban.io/cbc-reports-canada-crypto-atm-ban-scams/,0.839,0.7,0.839,0,0.839,high,https://defiliban.io/bybit-lists-blend-futures/,regulatory moves targeting crypto access points,,
https://defiliban.io/amundi-launches-tokenized-fund-ethereum/,1,https://defiliban.io/amundi-100m-tokenized-fund-ethereum/,0.838,0.667,0.838,0.732,0.105,high,https://defiliban.io/bitcoin-etf-flows-today-latest-outflow-analysis/,Amundi’s $100 million tokenized fund on Ethereum,,
https://defiliban.io/feds-barr-warns-private-money-needs-safeguards-as-stablecoin-scrutiny-grows/,1,https://defiliban.io/feds-barr-private-money-safeguards-stablecoin-scrutiny/,0.837,0.636,0.837,0,0.837,high,https://defiliban.io/bitcoin-55k-before-100k-crowded-trade/,Fed’s Barr Warns Private Money Needs Safeguards as Stablecoin Scrutiny Grows,,
https://defiliban.io/lily-liu-says-solana-foundation-is-lending-usdt-to-aave-for-recovery-effort/,1,https://defiliban.io/solana-foundation-lending-usdt-to-aave-recovery-effort/,0.837,0.615,0.837,0,0.837,high,https://defiliban.io/balancer-exploiter-wallet-swaps-21000-eth-for-617-43-btc-over-three-days/,Aave’s recent recovery initiatives,,
https://defiliban.io/mellow-protocol-tvl-hits-300m-liquid-restaking-airdrop-buzz-builds/,1,https://defiliban.io/mellow-protocol-tvl-surges-300m-liquid-restaking-airdrop/,0.836,0.636,0.836,0,0.836,high,https://defiliban.io/bitcoin-etf-inflows-rebound/,protocol TVL and collateral dynamics,,
https://defiliban.io/800-kw-texas-bitcoin-hash-hut-new-mexico/,1,https://defiliban.io/800-kw-texas-edition-bitcoin-hash-hut-new-mexico-oil-gas/,0.833,0.727,0.833,0,0.833,high,https://defiliban.io/blackrock-withdraws-btc-eth-from-coinbase-three-days/,broader Bitcoin infrastructure developments,,
https://defiliban.io/bitcoin-59k-72k-supply-zone-conviction-test/,1,https://defiliban.io/bitcoin-clears-59k-72k-supply-zone-conviction-pending/,0.833,0.667,0.833,0,0.833,high,https://defiliban.io/fed-economy-solid-pace-crypto-market-impact/,testing key resistance zones on Bitcoin,,
https://defiliban.io/bitrefill-cyberattack-march-2026-what-we-know/,1,https://defiliban.io/bitrefill-cyberattack-march-2026/,0.831,0.571,0.831,0,0.831,high,https://defiliban.io/uniswap-foundation-fy-2025-financial-summary-january-2027-runway-2/,Bitrefill cyberattack earlier this year,,
https://defiliban.io/bitmine-stakes-61232-eth-142m-holdings-3-39m-eth/,1,https://defiliban.io/bitmine-stakes-61232-eth-worth-142-million-holdings-3395869-eth/,0.829,0.417,0.829,0.623,0.205,high,https://defiliban.io/sosovalue-us-spot-bitcoin-etfs-11-84-million-net-inflow-april-21/,"Bitmine staking 61,232 ETH worth $142 million",,
https://defiliban.io/new-york-attorney-general-sues-coinbase-and-gemini/,1,https://defiliban.io/new-york-attorney-general-coinbase-gemini-lawsuit/,0.828,0.667,0.828,0,0.828,high,https://defiliban.io/diem-listed-on-coinbase-spot-market/,New York Attorney General’s lawsuit against Coinbase and Gemini,,
https://defiliban.io/aave-vs-cow-swap-inside-the-50-4m-trade-dispute/,1,https://defiliban.io/aave-cow-swap-50-4m-trade-dispute/,0.825,0.7,0.825,0,0.825,high,https://defiliban.io/ewj-binance-futures-listing-claim-lacks-evidence/,large trades can trigger disputes,,
https://defiliban.io/cme-bitcoin-volatility-futures-launch-june/,1,https://defiliban.io/cme-group-bitcoin-volatility-futures-june-1/,0.824,0.625,0.824,0,0.824,high,https://defiliban.io/gh0st-privacy-trading-infrastructure-launched-bnb-chain/,new trading instruments,,
https://defiliban.io/bitcoin-onchain-transactions-spike-what-the-surge-in-btc-network-activity-means/,1,https://defiliban.io/bitcoin-onchain-transactions-spike-btc-network-activity/,0.821,0.583,0.821,0.531,0.29,high,https://defiliban.io/israel-iran-defi-liquidity/,$300 million in total crypto liquidations,,
https://defiliban.io/bitcoin-crashes-below-71000-down-5-percent-today/,1,https://defiliban.io/bitcoin-crashes-under-71000-down-5-today/,0.818,0.667,0.818,0,0.818,high,https://defiliban.io/sec-chair-bitcoin-mining-rewards-not-securities-washington-dc/,recent Bitcoin volatility,,
https://defiliban.io/sosovalue-us-spot-bitcoin-etfs-11-84m-inflow/,1,https://defiliban.io/sosovalue-us-spot-bitcoin-etfs-11-84-million-net-inflow-april-21/,0.815,0.538,0.815,0.721,0.094,high,https://defiliban.io/grayscale-files-for-spot-tao-etf-august-decision/,U.S. spot Bitcoin ETFs have continued to attract capital,,
https://defiliban.io/strategy-estimated-to-buy-617-btc-via-strc-beating-daily-supply/,1,https://defiliban.io/strategy-estimated-buy-617-btc-via-strc-today/,0.815,0.583,0.815,0,0.815,high,https://defiliban.io/jordi-visser-quantum-break-bitcoin-narrative/,"Strategy Estimated to Buy 617 BTC via STRC, Beating Daily Supply",,
https://defiliban.io/hong-kong-stablecoin-licenses-paul-chan/,1,https://defiliban.io/hong-kong-stablecoin-licensing/,0.812,0.429,0.812,0.696,0.116,high,https://defiliban.io/tether-froze-344-million-usdt-us-law-enforcement-requests/,stablecoin regulation is evolving globally,,
https://defiliban.io/opg-lists-on-bybit-spot-market-what-to-watch/,1,https://defiliban.io/opg-lists-on-bybit-spot-market/,0.811,0.667,0.811,0.615,0.195,high,https://defiliban.io/chip-listed-on-coinbase-spot-market/,other recent spot market listings on major exchanges,,
https://defiliban.io/coinbase-adds-wron-to-listing-roadmap-what-it-means/,1,https://defiliban.io/coinbase-adds-wron-to-its-listing-roadmap-2/,0.809,0.545,0.809,0.604,0.204,high,https://defiliban.io/blend-listed-on-bybit-spot/,added to Coinbase’s listing roadmap,,
https://defiliban.io/resolv-labs-usr-exploit-claims-stablecoin-risk/,1,https://defiliban.io/resolvlabs-usr-suspected-exploit-stablecoin-risk/,0.809,0.444,0.809,0.526,0.282,high,https://defiliban.io/resolv-labs-hack-claim-50m-usr/,stablecoin exploit claims,,
https://defiliban.io/top-5-crypto-news-24-hours-bitcoin-trump-markets/,1,https://defiliban.io/top-5-crypto-news-24-hours-bitcoin-price-drops-trump-iran-threat/,0.804,0.615,0.804,0.66,0.144,high,https://defiliban.io/predict-bitcoin-weekly-close-btc-forecast-challenge/,Bitcoin market developments,,
https://defiliban.io/vaneck-says-bitcoin-adoption-keeps-growing-despite-war/,1,https://defiliban.io/vaneck-bitcoin-adoption-continues-to-grow-despite-war/,0.804,0.455,0.804,0,0.804,high,https://defiliban.io/fear-greed-index-for-btc/,VanEck’s view that adoption keeps growing despite war,,
https://defiliban.io/sec-chair-says-bitcoin-mining-rewards-are-not-securities/,1,https://defiliban.io/sec-chair-bitcoin-mining-rewards-not-securities-washington-dc/,0.803,0.636,0.803,0.583,0.221,high,https://defiliban.io/sec-approves-nasdaq-rule-tokenized-stocks-securities-trading/,SEC statements on digital asset classification,,
https://defiliban.io/blockchain-katana-kat-polygon-dex-acquires-idex-perpetual-contracts/,1,https://defiliban.io/blockchain-katana-kat-acquires-idex-launches-perpetual-contracts-polygon/,0.8,0.8,0.791,0,0.8,high,https://defiliban.io/ethereum-foundation-l1-l2-vision/,DEXs expanding across multiple chains,,
https://defiliban.io/drift-protocol-exploiter-sold-sol-for-eth-on-hyperliquid/,1,https://defiliban.io/drift-protocol-exploiter-sol-hyperliquid-eth/,0.8,0.667,0.8,0.607,0.193,high,https://defiliban.io/trader-hxirsk-sells-another-47401-sol-after-1604m-buy/,reported SOL-for-ETH unwind on HyperLiquid,,
https://defiliban.io/fed-rate-cuts-and-inflation-why-crypto-liquidity-stays-tight/,1,https://defiliban.io/fed-rate-cuts-inflation-crypto-liquidity/,0.8,0.6,0.8,0,0.8,high,https://defiliban.io/sec-approves-nasdaq-rule-tokenized-stocks-securities-trading/,broader macroeconomic conditions,,
https://defiliban.io/top-5-crypto-news-in-24-hours-mastercard-kraken-and-market-moves/,1,https://defiliban.io/top-5-crypto-news-last-24-hours-mastercard-kraken/,0.796,0.615,0.796,0.648,0.148,high,https://defiliban.io/trump-middle-east-troop-report-crypto-risk/,recent market moves across major exchanges,,
https://defiliban.io/crypto-open-interest-hits-30b-as-binance-leads-btc-and-eth-inflows/,1,https://defiliban.io/crypto-open-interest-30-billion-binance-btc-eth-inflows/,0.793,0.5,0.793,0.5,0.293,high,https://defiliban.io/larry-fink-ai-reshape-defi-rwa/,open interest and institutional flow tracking,,
https://defiliban.io/trump-says-oil-prices-could-drop-like-a-rock-after-iran-war-ends/,1,https://defiliban.io/trump-oil-prices-drop-like-a-rock-iran-war/,0.792,0.692,0.792,0,0.792,high,https://defiliban.io/bitcoin-capital-money-cypherpunk-financial-products/,oil-sensitive macro volatility,,
https://defiliban.io/blockchain-katana-kat-polygon-incubated-dex-acquires-idex-and-launches-perpetual-contracts/,1,https://defiliban.io/blockchain-katana-kat-acquires-idex-launches-perpetual-contracts-polygon/,0.79,0.75,0.79,0,0.79,high,https://defiliban.io/israel-iran-defi-liquidity/,evolution of DeFi perpetual platforms,,
https://defiliban.io/strive-options-trading-sata-preferred-stock/,1,https://defiliban.io/strives-sata-preferred-stock/,0.789,0.429,0.789,0,0.789,high,https://defiliban.io/bitcoin-halving-reversal-2026/,Strive’s options trading launch,,
https://defiliban.io/xrp-evernorth-s-4-filing-targets-nasdaq-listing-through-arm-merger/,1,https://defiliban.io/xrp-evernorth-s-4-nasdaq-listing-arm-merger/,0.789,0.727,0.789,0,0.789,high,https://defiliban.io/philadelphia-fed-manufacturing-index-march-18-1/,ripples into digital-asset markets,,
https://defiliban.io/bitcoin-near-76550-spot-btc-etfs-outflows/,1,https://defiliban.io/bitcoin-near-76550-spot-btc-etfs-third-straight-day-of-outflows/,0.788,0.636,0.788,0.646,0.142,high,https://defiliban.io/oranjebtc-obtc3-approves-42m-bitcoin-collateralized-debt/,spot BTC ETF flows,,
https://defiliban.io/bitcoin-etf-outflows-hit-171m-while-ethereum-etf-records-92-54m-inflows-on-march-26/,1,https://defiliban.io/bitcoin-etf-outflows-171-million-ethereum-etf-inflows-march-26/,0.786,0.438,0.786,0.642,0.144,high,https://defiliban.io/binance-australia-derivatives-fined-10-million-federal-court-onboarding/,ongoing volatility in crypto ETF flows,,
https://defiliban.io/top-5-crypto-news-in-24-hours-metaplanet-btc-plan-circle-mint-update/,1,https://defiliban.io/top-5-crypto-news-24-hours-metaplanet-circle/,0.786,0.615,0.786,0.633,0.152,high,https://defiliban.io/binance-adds-new-spot-trading-pairs-april-6-2026/,Metaplanet’s BTC plan and a Circle mint update,,
https://defiliban.io/polymarket-taps-chainalysis-to-track-insider-trading/,1,https://defiliban.io/polymarket-chainalysis-monitor-insider-trading-activity/,0.785,0.444,0.785,0,0.785,high,https://defiliban.io/riot-platforms-deposits-another-500-btc-to-nydig/,on-chain analytics firms working to improve transparency,,
